Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI
1668	-103.01	13.12	3105	0.5	30.4	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1669	-103.01	13.12	3105	0.5	6.8	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1670	-103.01	13.12	3105	0.5	80	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1671	-85	-3.52	3381	0.488	34.498	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1672	-85	-3.52	3381	0.488	34.498	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1673	-113.079	-18.59	3324	2.845	53.51	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1674	-113.079	-18.59	3324	5.058	53.51	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1675	-100.25	2.66	4027	2	34	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1676	-100.25	2.66	4027	2	34	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1677	-95.19	2.72	3200	1.609	41.197	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1678	-95.19	2.72	3200	1.609	24.247	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1679	-95.19	2.72	3200	1.609	24.247	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1680	-95.19	2.72	3200	1.609	41.197	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1681	-92.35	2.25	2211	0	54.621	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1682	-92.35	2.25	2211	0	31.752	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1683	-92.35	2.25	2211	0	54.621	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1684	-85.84	0.684	2706	0	43.6	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1685	-85.84	0.684	2706	1.244	43.626	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1686	65.9168	24.8333	695	0	0.1179	Ocean	Planktonic foraminifera	10.1029/2000PA000511
1687	65.9168	24.8333	695	0.1524	4.8835	Ocean	Planktonic foraminifera	10.1029/2000PA000511
1688	31.93	41.42	700	-0.056	50.2745	Speleothem	Speleothem	10.1029/2009GL040050
1689	35.023	31.75	400	0	184	Speleothem	Speleothem	10.1016/S0016-7037(02)01031-1
1690	12.32	63.12	887	0.046620017	9.403306781	Lake	Non-Carbonate	10.1191/0959683604hl756rp 
1691	-2.96	37.81	1820	-0.052	0.35	Tree	Cellulose	
1692	-5.25	43.07	1600	-0.052	0.35	Tree	Cellulose	
1693	1.7	42.24	2120	-0.053	0.35	Tree	Cellulose	
1694	11.67	47.11	2524	0.065	2.09	Speleothem	Speleothem	10.1016/j.epsl.2005.05.010
1695	-90.95111	2.255	2348	1.1	150	Ocean	Planktonic foraminifera	10.1126/science.1069401
1696	-90.95111	2.255	2348	1.1	150	Ocean	Planktonic foraminifera	10.1126/science.1069401
1697	-90.95111	2.255	2348	1.1	361	Ocean	Planktonic foraminifera	10.1029/2002PA000814
1698	-90.95111	2.255	2348	1.1	37.8	Ocean	Planktonic foraminifera	10.1029/2002PA000814
1699	-90.95111	2.255	2348	1.1	361	Ocean	Planktonic foraminifera	10.1029/2002PA000814
1700	-90.95111	2.255	2348	10.2	28	Ocean	Planktonic foraminifera	10.1029/2002PA000814
1701	-90.95111	2.255	2348	1	361	Ocean	Planktonic foraminifera	10.1029/2002PA000814
1702	134.36	7.15	0	-0.044	8.39	Lake	Non-Carbonate	10.1016/j.quascirev.2011.01.012
1703	-92.4	43.8	397	0	8.517	Speleothem	Speleothem	10.1191/095968399674716399 
1704	-92.4	43.8	397	0	8.517	Speleothem	Speleothem	10.1191/095968399674716399 
1705	-92.4	43.8	397	2.244	6.52	Speleothem	Speleothem	10.1191/095968399674716399 
1706	65.98333	24.61667	316	-0.04	12.754	Ocean	Planktonic foraminifera	10.1029/2002GL016822
1707	113.409	6.6353	1545	1.05	21.21	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2007.12.003
1708	113.409	6.6353	1545	1.05	23.94	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2007.12.003
1709	10.82564	46.88416	3157	-0.027	0.054	Ice	Ice	hdl:10013/epic.38454.d001
1710	-15.8347	66.2372	151	-0.056	1.767	Lake	Carbonate	10.1007/s10933-008-9251-1
1711	125.82	6.3	2114	0.10267	67.592	Ocean	Planktonic foraminifera	10.1126/science.1071627
1712	125.82	6.3	2114	0.12945	67.097	Ocean	Planktonic foraminifera	10.1126/science.1071627
1713	125.3881	-10.59194	832	0	14.5789	Ocean	Planktonic foraminifera	10.1038/nature02903
1714	133.4447	-5.00306	2382	0.13934	14.831	Ocean	Planktonic foraminifera	10.1038/nature02903
1715	125.82	6.3	2114	0.040646979	14.92	Ocean	Planktonic foraminifera	10.1038/nature02903
1716	125.3881	-10.59194	832	1.7953	21.921	Ocean	Planktonic foraminifera	10.1126/science.1143791
1717	133.4447	-5.00306	2382	0.12574	20.333	Ocean	Planktonic foraminifera	10.1126/science.1143791
1718	125.82	6.3	2114	10.037	21.308	Ocean	Benthic foraminifera	10.1126/science.1143791
1719	125.82	6.3	2114	10.037	21.308	Ocean	Benthic foraminifera	10.1126/science.1143791
1720	125.82	6.3	2114	17.232	17.407	Ocean	Benthic foraminifera	10.1126/science.1143791
1721	125.82	6.3	2114	16.193	17.407	Ocean	Benthic foraminifera	10.1126/science.1143791
1722	125.82	6.3	2114	16.193	19.144	Ocean	Benthic foraminifera	10.1126/science.1143791
1723	125.82	6.3	2114	0	21.869	Ocean	Planktonic foraminifera	10.1126/science.1143791
1724	125.82	6.3	2114	16.452	17.407	Ocean	Benthic foraminifera	10.1126/science.1143791
1725	125.82	6.3	2114	16.885	19.633	Ocean	Benthic foraminifera	10.1126/science.1143791
1726	125.82	6.3	2114	16.885	21.869	Ocean	Benthic foraminifera	10.1126/science.1143791
1727	-32.0533	40.505	2475	0	150	Ocean	Benthic foraminifera	10.1029/98PA01067
1728	-32.0533	40.505	2475	0	148.15	Ocean	Benthic foraminifera	10.1029/98PA01067
1729	-32.0533	40.505	2475	0	150	Ocean	Planktonic foraminifera	10.1029/98PA01067
1730	-32.0533	40.505	2475	20.69	150	Ocean	Benthic foraminifera	10.1029/98PA01067
1731	-23.5	36	4170	9.8	30.14	Ocean	Benthic foraminifera	10.1029/93PA03301
1732	-9.861167	40.581833	2465	0.9	152.2	Ocean	Benthic foraminifera	10.1016/j.quascirev.2009.11.013
1733	-9.861167	40.581833	2465	0.9	152.2	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.11.013
1734	-9.861167	40.581833	2465	0.9	149.2	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.11.013
1735	-9.861167	40.581833	2465	0.9	146.1	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.11.013
1736	93.9	38.85	2792	-0.05	0.87	Lake	Carbonate	10.1016/j.quaint.2008.05.003
1737	126.98	27.82	1264	1.367	18.19333333	Ocean	Planktonic foraminifera	10.1029/2004PA001061
1738	107.17	32.43	700	102.8064954	119.3436918	Speleothem	Speleothem	10.1016/j.yqres.2008.04.007
1739	19.55	64.26666667	257	0.02888885	9.654795033	Lake	Non-Carbonate	10.1111/j.1502-3885.2010.00169.x
1740	-37.11667	30.716	3375	9.8	32.7	Ocean	Benthic foraminifera	10.1029/93PA03301
1741	-153.4	67.21	275	-0.052	8.107	Lake	Carbonate	10.1016/j.quascirev.2009.12.009
1742	159.06667	-72.78333	2315	115.014	145.313	Ice	Ice	10.5194/cp-7-397-2011
1743	159.06667	-72.78333	2315	-0.029	30.938	Ice	Ice	10.5194/cp-7-397-2011
1744	159.066	-72.783	2315	9.15	33.78	Ice	Ice	10.5194/cp-8-1-2012
1745	159.066	-72.783	2315	9.15	33.78	Ice	Ice	10.5194/cp-8-1-2012
1746	159.066	-72.783	2315	-0.054	29.604	Ice	Ice	10.1038/NGEO1026
1747	37.25	12	1830	1.3897215381	14.9987432948	Lake	Non-Carbonate	10.1016/j.quascirev.2013.10.031
1748	37.25	12	1830	1.389721538	15.13235254	Lake	Non-Carbonate	10.1016/j.quascirev.2013.10.031
1749	37.25	12	1830	1.389721538	15.13235254	Lake	Non-Carbonate	10.1016/j.quascirev.2013.10.031
1750	30.0116	-6.6016	773	1.313	59.454	Lake	Non-Carbonate	10.1126/science.1160485
1751	30.0116	-6.6016	773	1.4045	59.454	Lake	Non-Carbonate	10.1126/science.1160485
1752	30.0116	-6.6016	773	1.4045	59.454	Lake	Non-Carbonate	10.1126/science.1160485
1753	29.8325	-6.7138	773	1.313	59.454	Lake	Non-Carbonate	10.1126/science.1160485
1754	30.0116	-6.6016	773	17.857	31.065	Lake	Non-Carbonate	10.1126/science.1160485
1755	-5.022	58.03	220	-0.041	0.946	Speleothem	Speleothem	10.1016/j.gloplacha.2010.12.007
1756	167.016	-15.33	230	-0.0535	0.3928	Speleothem	Speleothem	10.1130/G34718.1
1757	158.71667	-77.78333	2365			Ice	Ice	10.1002/2014JD021770
1758	158.71667	-77.78333	2365	-0.01	11.807	Ice	Ice	10.1126/science.282.5386.92
1759	158.71667	-77.78333	2365	10.804	20.042	Ice	Ice	10.1126/science.282.5386.92
1760	158.71667	-77.78333	2365	0.0107	230.16	Ice	Ice	
1761	158.71667	-77.78333	2365	115.2	145.54	Ice	Ice	10.5194/cp-7-397-2011
1762	158.71667	-77.78333	2365	0.0107	30.956	Ice	Ice	10.5194/cp-7-397-2011
1763	-85.3	10.2	370	6.560404	7.986157	Speleothem	Speleothem	10.1016/j.quascirev.2009.09.018
1764	-85.3	10.2	370	24.05	98.25	Speleothem	Speleothem	10.1016/j.quascirev.2009.09.018
1765	-46.4833	-27.7	1627	0.85	22.3	Ocean	Benthic foraminifera	10.1002/palo.20026
1766	-46.0667	-28.1333	2500	2.89	28.988	Ocean	Benthic foraminifera	10.1002/palo.20026
1767	-46.1833	-27.5667	2082	1.809	23.875	Ocean	Benthic foraminifera	10.1002/palo.20026
1768	-46.3333	-27.4833	1820	0.8	20.152	Ocean	Benthic foraminifera	10.1002/palo.20026
1769	-70.086	70.459	68	-0.0535	0.0015	Lake	Non-Carbonate	10.1007/s10933-012-9584-7
1770	-70.086	70.459	68	-0.0535	0.0015	Lake	Non-Carbonate	10.1007/s10933-012-9584-7
1771	-70.086	70.459	68	-0.0535	0.0015	Lake	Non-Carbonate	10.1007/s10933-012-9584-7
1772	-70.086	70.459	68	-0.0535	0.0015	Lake	Non-Carbonate	10.1007/s10933-012-9584-7
1773	-70.086	70.459	68	-0.0535	0.0015	Lake	Non-Carbonate	10.1007/s10933-012-9584-7
1774	-70.086	70.459	68	-0.05	0.499	Lake	Non-Carbonate	10.1007/s10933-012-9584-7
1775	-70.8333	-13.9333	5670	-0.059	1.724	Ice	Ice	10.1126/science.1234210
1776	-17.825	62.083333	1938	0	11.87	Ocean	Planktonic foraminifera	10.1038/nature07717
1777	-17.825	62.083333	1938	0	11.87	Ocean	Planktonic foraminifera	10.1038/nature07717
1778	-17.825	62.083333	1938	7.0043	11.868	Ocean	Planktonic foraminifera	10.1029/2009PA001772
1779	-17.825	62.083333	1938	7.0043	11.868	Ocean	Planktonic foraminifera	10.1029/2009PA001772
1780	-17.133	62.2925	2133	11.043	18.623	Ocean	Planktonic foraminifera	10.1029/2009PA001772
1781	-17.133	62.2925	2133	11.043	18.623	Ocean	Planktonic foraminifera	10.1029/2009PA001772
1782	-17.5895	62.9755	1237	-0.05	16.916	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1783	-17.5895	62.9755	1237	-0.05	16.916	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1784	-17.5895	62.9755	1237	10.506	17.15	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1785	-17.5895	62.9755	1237	10.506	17.15	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1786	-17.819667	62.0905	1938	-0.021	11.869	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1787	-17.819667	62.0905	1938	-0.021	11.869	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1788	-17.819667	62.0905	1938	0	11.693	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1789	-17.819667	62.0905	1938	0	11.693	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1790	-17.134	62.293	2133	11.459	18.573	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1791	-17.134	62.293	2133	11.459	18.573	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1792	-17.134	62.293	2133	11.459	18.573	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1793	-17.134	62.293	2133	11.459	18.573	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1794	-17.134	62.293	2133	10.854	21.064	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1795	-17.134	62.293	2133	10.854	21.064	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1796	-17.134	62.293	2133	6.029	20.352	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1797	-17.134	62.293	2133	6.029	20.352	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1798	-19.536	61.482	2303	3.943	21.428	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1799	-19.536	61.482	2303	3.943	21.716	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2010.06.003
1800	-19.536	61.482	2303	7.518	21.428	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2010.06.003
1801	-76.283	32.783	1798	59.15	85.4	Ocean	Planktonic foraminifera	10.1002/palo.20025
1802	-76.283	32.783	1798	59.15	85.4	Ocean	Benthic foraminifera	10.1002/palo.20025
1803	-75.4167	31.683	2985	59.15	83.8	Ocean	Planktonic foraminifera	10.1002/palo.20025
1804	-75.4167	31.683	2985	59.487	83.8	Ocean	Benthic foraminifera	10.1002/palo.20025
1805	-75.4167	31.683	2985	68.101	84.873	Ocean	Benthic foraminifera	10.1002/palo.20025
1806	-57.616	33.683	4584	55.6	84.4	Ocean	Benthic foraminifera	10.1002/palo.20025
1807	-57.616	33.683	4584	55.6	84.4	Ocean	Planktonic foraminifera	10.1002/palo.20025
1808	113.28517	9.36193	2770	0	5020.609	Ocean	Benthic foraminifera	10.1016/S0012-821X(02)00923-8
1809	113.28517	9.36193	2770	0	5020.609	Ocean	Benthic foraminifera	10.1016/S0012-821X(02)00923-8
1810	116.56565	18.83615	3294	0	23000	Ocean	Benthic foraminifera	10.1029/2007PA001552
1811	116.56565	18.83615	3294	0	23000	Ocean	Benthic foraminifera	10.1029/2007PA001552
1812	90.07	30.92	4800	76.398	125.146	Speleothem	Speleothem	10.1130/G30306.1
1813	90.07	30.92	4800	123.227	127.215	Speleothem	Speleothem	10.1130/G30306.1
1814	90.07	30.92	4800	0.6108	0.9508	Speleothem	Speleothem	10.1016/j.epsl.2012.04.035
1815	90.07	30.92	4800	4.1478	9.0453	Speleothem	Speleothem	10.1016/j.epsl.2012.04.035
1816	18.7	68.33	560	0	10.18625	Lake	Carbonate	10.1191/0959683602hl548rp 
1817	37.7	-3.32	880	-0.033	0.988	Lake	Non-Carbonate	10.1038/nature11785
1818	37.7	-3.32	880	-0.055	0.919	Lake	Non-Carbonate	10.1038/nature11785
1819	-77.5	-5.73	1400	0	4.302062426	Speleothem	Speleothem	10.1016/j.epsl.2008.07.060
1820	-77.5	-5.73	1400	3.235773703	13.39418734	Speleothem	Speleothem	10.1016/j.epsl.2008.07.060
1821	82.0336	29.8381	1900	11.66458	15.21509	Speleothem	Speleothem	10.1130/G21498.1
1822	5.9167	-47.1	4390	0	194	Ocean	Benthic foraminifera	10.1016/S0921-8181(99)00069-7
1823	8.6	-42.9133	3751	0	438	Ocean	Planktonic foraminifera	10.1016/S0921-8181(99)00069-7
1824	8.6	-42.9133	3751	0	438	Ocean	Benthic foraminifera	10.1016/S0921-8181(99)00069-7
1825	8.6	-42.9133	3751	0	438	Ocean	Benthic foraminifera	10.1016/S0921-8181(99)00069-7
1826	8.6	-42.9133	3751	0	438	Ocean	Benthic foraminifera	10.1016/S0921-8181(99)00069-7
1827	-109.35	63.71666667	414	0.088	8.498	Lake	Non-Carbonate	10.1007/BF00196779
1828	-4	62.8	1020	10.6	55.15536723	Ocean	Planktonic foraminifera	10.1029/96PA02618
1829	-83.98	-3.62	3210	0.8	26.9	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1830	-83.98	-3.62	3210	0.8	26.9	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1831	-83.98	-3.62	3210	6.7	24.65	Ocean	Planktonic foraminifera	10.1029/97PA01553
1832	-83.98	-3.62	3210	6.7	24.65	Ocean	Planktonic foraminifera	10.1029/97PA01553
1833	-83.98	-3.62	3210	16.79	24.07	Ocean	Planktonic foraminifera	10.1029/97PA01553
1834	-83.98	-3.62	3210	6.7	24.65	Ocean	Planktonic foraminifera	10.1029/97PA01553
1835	-83.98	-3.62	3210	6.7	24.65	Ocean	Planktonic foraminifera	10.1029/97PA01553
1836	-83.98	-3.62	3210	6.7	24.65	Ocean	Planktonic foraminifera	10.1029/97PA01553
1837	-83.96667	3.61667	3209	55	129.99	Ocean	Benthic foraminifera	10.1130/0091-7613(1999)?027<0795:GIVFNA>?2.3.CO;2
1838	-3.71	60.77	332	1.49	14.68	Ocean	Benthic foraminifera	10.1038/349513a0
1839	-3.71	60.77	332	1.49	14.68	Ocean	Benthic foraminifera	10.1038/349513a0
1840	-139.4	-0.10111	4298	2.738	1045.269	Ocean	Benthic foraminifera	10.1029/1999PA000457
1841	-67.001	17.934	5	-0.054	0.199	Ocean	Coral	10.1029/2008PA001598
1842	-89.47	20.7	20	-0.054	1.462918	Speleothem	Speleothem	10.1016/j.epsl.2010.08.016
1843	-14.066667	-0.416667	0	-0.031	0.343	Ocean	Coral	10.1029/93PA03501
1844	8.883	-19.7	2675	0.1	57.6	Ocean	Planktonic foraminifera	10.1029/93PA03301
1845	8.883	-19.7	2675	0.74	57.6	Ocean	Benthic foraminifera	10.1029/93PA03301
1846	8.883	-19.7	2675	1.96	57.6	Ocean	Benthic foraminifera	10.1029/93PA03301
1847	-160	4	1	2.994542	3.075542	Ocean	Coral	 10.1126/science.1228246 
1848	-160	4	1	6.86004	6.89679	Ocean	Coral	 10.1126/science.1228246 
1849	-160	4	1	6.007042	6.033042	Ocean	Coral	 10.1126/science.1228246 
1850	-58.07	46.517	455	1	14	Ocean	Planktonic foraminifera	10.1029/95PA02643
1851	-82.06667	-0.46667	1373	0.5	377	Ocean	Benthic foraminifera	10.1029/92PA02253
1852	-83.35	-3.35	3091	0	340.3	Ocean	Planktonic foraminifera	10.1029/GM032p0303
1853	-83.35	-3.35	3091	0	340	Ocean	Benthic foraminifera	10.1029/GM032p0303
1854	-83.35	-3.35	3091	0	340	Ocean	Benthic foraminifera	10.1029/GM032p0303
1855	-83.35	-3.35	3091	0	340	Ocean	Benthic foraminifera	10.1029/92PA02253
1856	-18.58	14.167	3167	0.7	25.8	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1857	-18.58	14.167	3167	0.7	25.8	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1858	-33.48	1.367	3824	0	33.1	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1859	-33.48	1.367	3824	0	33.1	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1860	-72	36	3942	0	39.6	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1861	-72	36	3942	0	39.6	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1862	-160	4	1	6.34004	6.36004	Ocean	Coral	 10.1126/science.1228246 
1863	-30	65	1855	3.5	25.5	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1864	-30	65	1855	3.5	25.5	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1865	134.1333	28.5333	2942	0	32.4	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1866	134.1333	28.5333	2942	0	32.4	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1867	-160	4	1	5.958042	5.999042	Ocean	Coral	 10.1126/science.1228246 
1868	-32.5	44.1	3519	0	11.58	Ocean	Benthic foraminifera	10.1016/0012-821X(87)90183-X
1869	-23.15	-0.2	3706	1.5	22.4	Ocean	Benthic foraminifera	10.1016/0012-821X(87)90183-X
1870	-21	18	3093	0.4	25.7	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1871	-32.933	41	3371	14.1	135	Ocean	Benthic foraminifera	10.1016/0012-821X(85)90072-X
1872	-160	4	1	6.58104	6.60504	Ocean	Coral	 10.1126/science.1228246 
1873	112.083	7.2	1953	0.2	24.7	Ocean	Benthic foraminifera	10.1016/0012-821X(87)90183-X
1874	-160	4	1	6.05604	6.09704	Ocean	Coral	 10.1126/science.1228246 
1875	-84.8	10.6	380	4.9362	8.8064	Speleothem	Speleothem	10.1130/G20797.1
1876	104.1	21.66	1700	-0.054	0.145	Tree	Cellulose	10.1029/2012JD017749
1877	104.1	21.66	1700	-0.054	0.245	Tree	Cellulose	10.1029/2012JD017749
1878	104.1	21.66	1700	-0.054	0.045	Tree	Cellulose	10.1029/2012JD017749
1879	104.1	21.66	1700	-0.054	0.045	Tree	Cellulose	10.1029/2012JD017749
1880	104.1	21.66	1700	-0.054	0.245	Tree	Cellulose	10.1029/2012JD017749
1881	104.1	21.66	1700	-0.054	0.245	Tree	Cellulose	10.1029/2012JD017749
1882	0.5	45.3	175	32.7	82.7	Speleothem	Speleothem	10.1038/nature01391
1883	167.73167	50.42	3300	3.87025215	23.2000351	Ocean	Planktonic foraminifera	10.1029/98PA00874
1884	-43.83	65.18	2035	-0.03	11.65	Ice	Ice	10.1029/2005JD006921
1885	-37.4	72.3	3200	-0.03	11.65	Ice	Ice	10.1029/2005JD006921
1886	-37.4	72.3	3200	-0.03	32.39	Ice	Ice	10.1029/2005JD006921
1887	-42.32	75.1	2917	-0.03	122.23	Ice	Ice	10.1029/2005JD006921
1888	-26.73	71.27	2350	-0.01	59.39	Ice	Ice	10.1029/2007JD009143
1889	-76	80.25	2200	-0.01	11.65	Ice	Ice	10.1038/nature08355
1890	-61.13	77.17	1885	0.05	11.65	Ice	Ice	10.1038/nature08355
1891	-43.83	65.18	2035	-0.01	11.65	Ice	Ice	10.1038/nature08355
1892	-37.4	72.3	3200	-0.01	11.65	Ice	Ice	10.1038/nature08355
1893	-42.32	75.1	2917	-0.01	11.65	Ice	Ice	10.1016/j.quascirev.2009.11.002
1894	-26.73	71.27	2350	-0.01	11.65	Ice	Ice	10.1016/j.quascirev.2009.11.002
1895	-37.32	71.12	3172	-0.023	1.398	Ice	Ice	10.1016/j.quascirev.2009.11.002
1896	-37.32	71.12	3172	-0.023	1.398	Ice	Ice	10.1016/j.quascirev.2009.11.002
1897	-37.32	71.12	3172	-0.023	1.398	Ice	Ice	10.1016/j.quascirev.2009.11.002
1898	-43.83	65.18	2035	-0.028	1.399	Ice	Ice	10.1016/j.quascirev.2009.11.002
1899	-43.83	65.18	2035	-0.028	1.399	Ice	Ice	10.1016/j.quascirev.2009.11.002
1900	-43.83	65.18	2035	-0.028	1.399	Ice	Ice	10.1016/j.quascirev.2009.11.002
1901	-37.64	72.58	3238	-0.029	1.399	Ice	Ice	10.1016/j.quascirev.2009.11.002
1902	-37.64	72.58	3238	-0.029	1.399	Ice	Ice	10.1016/j.quascirev.2009.11.002
1903	-37.64	72.58	3238	-0.029	1.399	Ice	Ice	10.1016/j.quascirev.2009.11.002
1904	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1905	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1906	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1907	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1908	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1909	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1910	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1911	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1912	-38.5	72.6	3203	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1913	-38.5	72.6	3203	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1914	-44.58	70.3	2410	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1915	-44.58	70.3	2410	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1916	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1917	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1918	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1919	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1920	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1921	-43.83	65.18333333	2480	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1922	-26.73	71.27	2350	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1923	-26.73	71.27	2350	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1924	-35.82	70.63	3092	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1925	-35.82	70.63	3092	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1926	-37.48	70.65	3138	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1927	-37.48	70.65	3138	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1928	-39.62	70.64	3018	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1929	-39.62	70.64	3018	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1930	-35.85	71.76	3087	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1931	-35.85	71.76	3087	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1932	-35.84	71.15	3098	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1933	-35.84	71.15	3098	-0.02	0.172	Ice	Ice	10.1016/j.quascirev.2009.11.002
1934	106.837328	-78.464422	3488	5.137	149.899	Ice	Ice	10.1029/2007GL032096
1935	106.837328	-78.464422	3488	5.137	149.899	Ice	Ice	10.1029/2007GL032096
1936	106.837328	-78.464422	3488	0	422.766	Ice	Ice	10.1038/20859
1937	106.8373	-78.464422	3488	-0.05	50.8535	Ice	Ice	10.1016/j.quascirev.2009.11.010
1938	106.8	-78.4666	3488	115.212	145.969	Ice	Ice	10.5194/cp-7-397-2011
1939	106.8	-78.4666	3488	-0.05	30.6971	Ice	Ice	10.5194/cp-7-397-2011
1940	106.8	-78.46667	3488	111.8	151.8	Ice	Ice	10.1029/2000JD900707
1941	-112.08	-79.47	1759	-0.004	24.207	Ice	Ice	10.1002/2014JD021770
1942	-112.08	-79.47	1759	-0.004	24.207	Ice	Ice	10.1002/2014JD021770
1943	-148.8	-81.65	620	0.83	23.06	Ice	Ice	10.1002/2014JD021770
1944	158.71667	-77.78333	2365			Ice	Ice	10.1002/2014JD021770
